Date,Price,Open,High,Low,Vol.,Change %
04/14/1999,770.51,766.51,778.22,762.83,,0.52%
04/13/1999,766.51,759.37,769.02,759.37,,0.94%
04/12/1999,759.37,767.69,767.99,753.38,,-1.08%
04/09/1999,767.69,766.55,776.31,764.79,,0.15%
04/08/1999,766.55,766.93,772.42,764.31,,-0.05%
04/07/1999,766.93,770.03,771.18,746.61,,-0.40%
04/06/1999,770.03,746.24,770.03,746.24,,3.19%
04/01/1999,746.24,742.87,748.16,736.88,,0.45%
03/31/1999,742.87,735.16,744.19,731.56,,1.05%
03/30/1999,735.16,737.74,741.18,733.1,,-0.35%
03/29/1999,737.74,731.88,740.11,731.85,,0.80%
03/26/1999,731.88,727.2,736.51,725.19,,0.64%
03/25/1999,727.2,706.29,728.23,706.29,,2.96%
03/24/1999,706.29,718.25,718.25,700.92,,-1.67%
03/23/1999,718.25,718.71,725.08,716.36,,-0.06%
03/22/1999,718.71,724.51,725.64,717.04,,-0.80%
03/19/1999,724.51,708.33,724.98,708.33,,2.28%
03/18/1999,708.33,719.37,719.61,707.2,,-1.53%
03/17/1999,719.37,726.11,726.61,719.37,,-0.93%
03/16/1999,726.11,722.3,728.62,722.3,,0.53%
03/15/1999,722.3,725.36,728.36,718.08,,-0.42%
03/12/1999,725.36,725.92,733.86,725.36,,-0.08%
03/11/1999,725.92,721.73,727.66,719.18,,0.58%
03/10/1999,721.73,731.75,733.1,718.25,,-1.37%
03/09/1999,731.75,729.23,734.64,722.81,,0.35%
03/08/1999,729.23,737.02,738.39,728.73,,-1.06%
03/05/1999,737.02,724.45,741.83,724.45,,1.74%
03/04/1999,724.45,723.16,727.48,718.92,,0.18%
03/03/1999,723.16,725.91,729.16,723.16,,-0.38%
03/02/1999,725.91,718.32,727.24,717.25,,1.06%
03/01/1999,718.32,732.73,733.6,718.32,,-1.97%
02/26/1999,732.73,733.96,739.93,732.37,,-0.17%
02/25/1999,733.96,744.68,745.3,733.73,,-1.44%
02/24/1999,744.68,739.5,748.08,737.17,,0.70%
02/23/1999,739.5,739.34,747.56,738.46,,0.02%
02/22/1999,739.34,725.37,739.68,725.37,,1.93%
02/19/1999,725.37,715.55,725.37,715.01,,1.37%
02/18/1999,715.55,711.89,716.85,708.34,,0.51%
02/17/1999,711.89,722.81,722.81,710.79,,-1.51%
02/16/1999,722.81,714.07,726.31,714.07,,1.22%
02/15/1999,714.07,712.53,714.92,704.54,,0.22%
02/12/1999,712.53,706.64,725.21,706.64,,0.83%
02/11/1999,706.64,707.58,707.58,695.47,,-0.13%
02/10/1999,707.58,715.46,715.46,690.09,,-1.10%
02/09/1999,715.46,729.54,730.62,714.97,,-1.93%
02/08/1999,729.54,737.32,738.33,728.39,,-1.06%
02/05/1999,737.32,738.85,746.45,734.97,,-0.21%
02/04/1999,738.85,732.15,751.07,732.15,,0.92%
02/03/1999,732.15,733.68,739.91,728.32,,-0.21%
02/02/1999,733.68,733.1,736.02,722.64,,0.08%
02/01/1999,733.1,722.37,735.64,722.37,,1.49%
01/29/1999,722.37,717.83,729.45,717.7,,0.63%
01/28/1999,717.83,700.17,728.63,700.17,,2.52%
01/27/1999,700.17,692.68,707.96,692.68,,1.08%
01/26/1999,692.68,694.38,702.56,685.56,,-0.24%
01/25/1999,694.38,693.48,696.01,684.62,,0.13%
01/22/1999,693.48,706.57,706.57,688.97,,-1.85%
01/21/1999,706.57,718.13,719.35,702.76,,-1.61%
01/20/1999,718.13,720.53,732.55,712.87,,-0.33%
01/19/1999,720.53,717.94,727.82,715.39,,0.36%
01/18/1999,717.94,695.93,718.37,695.93,,3.16%
01/15/1999,695.93,696.06,701.7,678.81,,-0.02%
01/14/1999,696.06,689.05,700.45,682.61,,1.02%
01/13/1999,689.05,710.42,710.42,675.56,,-3.01%
01/12/1999,710.42,723.79,726.99,708.71,,-1.85%
01/11/1999,723.79,738.71,741.97,722.25,,-2.02%
01/08/1999,738.71,739.81,749.02,736.95,,-0.15%
01/07/1999,739.81,736.09,756.7,725.89,,0.51%
01/05/1999,736.09,727.1,736.85,725.34,,1.24%
01/04/1999,727.1,701.31,729.68,701.31,,3.68%
12/30/1998,701.31,705.52,712.32,700.24,,-0.60%
12/29/1998,705.52,711.45,715.17,704.48,,-0.83%
12/28/1998,711.45,701.88,713.32,701.88,,1.36%
12/23/1998,701.88,680.19,702.2,680.19,,3.19%
12/22/1998,680.19,672.61,685.73,671.14,,1.13%
12/21/1998,672.61,661.18,672.76,661.18,,1.73%
12/18/1998,661.18,674.84,676.03,656.3,,-2.02%
12/17/1998,674.84,668.12,676.82,664.11,,1.01%
12/16/1998,668.12,651.32,674.65,651.32,,2.58%
12/15/1998,651.32,656.24,659.89,651.01,,-0.75%
12/14/1998,656.24,667.48,667.48,651.71,,-1.68%
12/11/1998,667.48,686.04,686.04,662.22,,-2.71%
12/10/1998,686.04,728.2,728.2,681.2,,-5.79%
12/09/1998,728.2,692.94,728.2,692.94,,5.09%
12/08/1998,692.94,695.73,705.17,692.94,,-0.21%
12/07/1998,694.38,681.16,699.05,681.16,,1.94%
12/04/1998,681.16,677.92,682.93,669.98,,0.48%
12/03/1998,677.92,683.74,693.4,668.89,,-0.85%
12/02/1998,683.74,689.71,703.01,680.37,,-0.87%
12/01/1998,689.71,709.27,709.27,684.01,,-2.76%
11/30/1998,709.27,722.34,735.11,709.27,,-1.81%
11/27/1998,722.34,707.44,723.8,704.59,,2.11%
11/26/1998,707.44,691.8,711.88,691.8,,2.26%
11/25/1998,691.8,678.2,692.87,675.62,,2.01%
11/24/1998,678.2,686.23,695.28,678.13,,-1.17%
11/23/1998,686.23,674.05,689.62,674.05,,1.81%
11/20/1998,674.05,671.08,677.84,671.08,,0.44%
11/19/1998,671.08,662.93,677.54,662.93,,1.23%
11/18/1998,662.93,649.01,664.15,649.01,,2.14%
11/17/1998,649.01,649.6,652.23,647.47,,-0.09%
11/16/1998,649.6,638.05,650.75,638.05,,1.81%
11/13/1998,638.05,637.83,642.62,632.28,,0.03%
11/12/1998,637.83,644.45,644.45,634.35,,-1.03%
11/11/1998,644.45,636.59,651.4,636.59,,1.23%
11/10/1998,636.59,635.81,637.26,624.29,,0.12%
11/09/1998,635.81,642.6,650.59,635.07,,-1.06%
11/06/1998,642.6,638.02,653.5,638.02,,0.72%
11/05/1998,638.02,655.47,655.56,636.36,,-2.66%
11/04/1998,655.47,640.14,661.18,640.14,,2.39%
11/03/1998,640.14,651.49,655.99,637.68,,-1.74%
11/02/1998,651.49,624.42,656.72,624.42,,4.34%
10/30/1998,624.42,605.61,628.01,605.61,,3.11%
10/29/1998,605.61,601.05,608.44,594.82,,0.76%
10/28/1998,601.05,619.83,619.83,594.12,,-3.03%
10/27/1998,619.83,600.29,621.43,600.29,,3.26%
10/26/1998,600.29,595.68,609.33,595.68,,0.77%
10/23/1998,595.68,588.52,598.91,588.52,,1.22%
10/22/1998,588.52,604.2,610.63,585.67,,-2.60%
10/21/1998,604.2,626.84,627.16,602.87,,-3.61%
10/20/1998,626.84,613.05,627.92,613.05,,2.25%
10/19/1998,613.05,620.94,621.05,604.91,,-1.27%
10/16/1998,620.94,608.08,632.41,608.08,,2.11%
10/15/1998,608.08,596.27,615.49,596.27,,1.98%
10/14/1998,596.27,577.95,596.63,572.47,,3.17%
10/13/1998,577.95,579.57,595.5,563.21,,-0.28%
10/12/1998,579.57,519.08,579.8,519.08,,11.65%
10/09/1998,519.08,498.64,529.89,498.64,,4.10%
10/08/1998,498.64,534.18,534.95,496.9,,-6.65%
10/07/1998,534.18,547.12,558.95,532.65,,-2.37%
10/06/1998,547.12,533.72,549.16,533.72,,2.51%
10/05/1998,533.72,557.94,562.72,533.56,,-4.34%
10/02/1998,557.94,565.05,565.92,542.18,,-1.26%
10/01/1998,565.05,586.86,586.86,558.37,,-3.72%
09/30/1998,586.86,606.68,606.68,585.54,,-3.27%
09/29/1998,606.68,609.97,610.77,602.01,,-0.54%
09/28/1998,609.97,595.37,610.93,595.37,,2.45%
09/25/1998,595.37,594.87,597.45,576.44,,0.08%
09/24/1998,594.87,606.88,624.5,593.35,,-1.98%
09/23/1998,606.88,583.91,609.24,583.91,,3.93%
09/22/1998,583.91,576.62,595.8,576.62,,1.26%
09/21/1998,576.62,584.05,584.05,553.52,,-1.27%
09/18/1998,584.05,591.93,602.56,577.61,,-1.33%
09/17/1998,591.93,617.14,617.14,586.48,,-4.08%
09/16/1998,617.14,622.26,630.24,616.93,,-0.82%
09/15/1998,622.26,633.48,633.48,617.4,,-1.77%
09/14/1998,633.48,627.78,645.32,627.78,,0.91%
09/11/1998,627.78,633.77,640.68,613.43,,-0.95%
09/10/1998,633.77,654.11,654.11,625.52,,-3.11%
09/09/1998,654.11,671.58,676.72,653.83,,-2.60%
09/08/1998,671.58,655.45,675.22,648.75,,2.46%
09/07/1998,655.45,643.53,663.44,643.53,,1.85%
09/04/1998,643.53,624.03,645.77,619.56,,3.12%
09/03/1998,624.03,643.89,643.89,613.26,,-3.08%
09/02/1998,643.89,641.19,661.35,640.54,,0.42%
09/01/1998,641.19,657.78,657.78,627.45,,-2.52%
08/31/1998,657.78,660.86,674.08,651.86,,-0.47%
08/28/1998,660.86,672.4,680.41,635.21,,-1.72%
08/27/1998,672.4,701.53,701.84,671.81,,-4.15%
08/26/1998,701.53,717.85,717.85,699.83,,-2.27%
08/25/1998,717.85,712.32,722.76,712.32,,0.78%
08/24/1998,712.32,707.88,717.67,698.76,,0.63%
08/21/1998,707.88,733.61,733.61,704.09,,-3.51%
08/20/1998,733.61,740.68,740.68,729.12,,-0.95%
08/19/1998,740.68,743.04,752.24,737.79,,-0.32%
08/18/1998,743.04,712.15,743.04,712.15,,4.34%
08/17/1998,712.15,712.5,714.55,699.9,,-0.05%
08/14/1998,712.5,700.05,723.92,700.05,,1.78%
08/13/1998,700.05,709.95,712.11,691.64,,-1.39%
08/12/1998,709.95,699.58,717.62,697.1,,1.48%
08/11/1998,699.58,721.91,721.91,687.79,,-3.09%
08/10/1998,721.91,744.53,744.53,718.74,,-3.04%
08/07/1998,744.53,733.07,744.53,727.01,,1.56%
08/06/1998,733.07,745.4,748.8,724.18,,-1.65%
08/05/1998,745.4,762.26,762.26,736.35,,-2.21%
08/04/1998,762.26,769.11,778.66,761.71,,-0.89%
08/03/1998,769.11,769.37,771.05,759.32,,-0.03%
07/31/1998,769.37,779.83,784.25,767.89,,-1.34%
07/30/1998,779.83,779.63,789.25,775.6,,0.03%
07/29/1998,779.63,768.81,784.04,767.8,,1.41%
07/28/1998,768.81,776.5,784.18,767.98,,-0.99%
07/27/1998,776.5,799.11,808.28,771.33,,-2.83%
07/24/1998,799.11,806.86,808.07,793.38,,-0.96%
07/23/1998,806.86,802.11,807.97,792.53,,0.59%
07/22/1998,802.11,818.28,818.28,798,,-1.98%
07/21/1998,818.28,823.2,828.45,813.84,,-0.60%
07/20/1998,823.2,821.98,826.82,818.95,,0.15%
07/17/1998,821.98,814.24,822.73,814.22,,0.95%
07/16/1998,814.24,820.9,823.47,812.54,,-0.81%
07/15/1998,820.9,810.9,821.31,810.9,,1.23%
07/14/1998,810.9,807.12,812.28,807.12,,0.47%
07/13/1998,807.12,798.35,807.53,798.02,,1.10%
07/10/1998,798.35,806.16,806.16,794.7,,-0.97%
07/09/1998,806.16,811.3,814.79,801.62,,-0.57%
07/08/1998,810.82,806.14,811.23,804.71,,0.58%
07/07/1998,806.14,799.94,806.92,799.94,,0.78%
07/06/1998,799.94,797.84,801.11,792.7,,0.26%
07/03/1998,797.84,790.26,797.84,788.25,,0.96%
07/02/1998,790.26,787.13,800.19,787.13,,0.40%
07/01/1998,787.13,776.52,791.42,776.52,,1.37%
06/30/1998,776.52,777.12,779.08,772.89,,-0.08%
06/29/1998,777.12,774.71,777.63,774.16,,0.41%
06/26/1998,773.91,771.85,774.39,766.21,,0.27%
06/25/1998,771.85,755.56,772.93,755.56,,2.16%
06/24/1998,755.56,751.53,757.89,750.02,,0.54%
06/23/1998,751.53,738.41,753.17,738.41,,1.78%
06/22/1998,738.41,744.83,748.9,732.3,,-0.86%
06/18/1998,744.83,760.64,764.73,742.85,,-2.08%
06/17/1998,760.64,743.16,763.26,743.16,,2.35%
06/16/1998,743.16,750.39,752.62,743.16,,-0.96%
06/15/1998,750.39,770.12,770.12,746.65,,-2.56%
06/12/1998,770.12,779.76,779.76,765.9,,-1.24%
06/11/1998,779.76,790.51,790.51,776.45,,-1.36%
06/10/1998,790.51,800.46,800.46,788.18,,-1.24%
06/09/1998,800.46,793.81,800.92,789.16,,0.84%
06/08/1998,793.81,783.04,794.82,782.94,,1.38%
06/05/1998,783.04,757.04,783.04,757.04,,3.43%
06/04/1998,757.04,759.05,761.83,755.02,,-0.26%
06/03/1998,759.05,761.17,768.93,756.17,,-0.28%
06/02/1998,761.17,765.59,767.1,760.18,,-0.58%
05/29/1998,765.59,764.3,773.08,764.3,,0.17%
05/28/1998,764.3,767.63,777.59,758.19,,-0.43%
05/27/1998,767.63,786.08,786.08,764.33,,-2.35%
05/26/1998,786.08,786.85,793.51,784.13,,-0.10%
05/25/1998,786.85,778.32,786.98,776.36,,1.49%
05/22/1998,775.27,767.11,775.77,767.11,,1.06%
05/20/1998,767.11,762.6,770.58,762.6,,0.59%
05/19/1998,762.6,752.94,763.02,752.76,,1.28%
05/18/1998,752.94,761.39,761.39,751.67,,-1.11%
05/15/1998,761.39,755.36,761.74,752.82,,0.80%
05/14/1998,755.36,759.23,760.41,751.04,,-0.51%
05/13/1998,759.23,764.27,767.65,757.52,,-0.66%
05/12/1998,764.27,771.39,771.39,761.6,,-0.92%
05/11/1998,771.39,760.22,772.02,759.9,,1.47%
05/08/1998,760.22,759.94,761.86,752.6,,0.10%
05/07/1998,759.44,762.54,762.54,754.6,,-0.41%
05/06/1998,762.54,751.74,764.47,750.45,,1.44%
05/05/1998,751.74,753.56,758.33,746.54,,-0.24%
05/04/1998,753.56,737.02,754.39,737.02,,2.24%
04/30/1998,737.02,726.88,738.23,726.88,,1.40%
04/29/1998,726.88,732.81,732.81,715.34,,-0.81%
04/28/1998,732.81,718.76,733.51,718.66,,1.95%
04/27/1998,718.76,735.29,737.75,714.11,,-2.25%
04/24/1998,735.29,739.54,740.55,728.79,,-0.57%
04/23/1998,739.54,744.63,745.85,736.89,,-0.68%
04/22/1998,744.63,763.83,763.83,742.8,,-2.51%
04/21/1998,763.83,757.42,764.01,751.22,,0.85%
04/20/1998,757.42,759.46,774.03,756.84,,-0.27%
04/17/1998,759.46,765.16,765.16,754.43,,-0.74%
04/16/1998,765.16,775.08,777.21,761.69,,-1.28%
04/15/1998,775.08,766.73,776.21,766.73,,1.09%
04/14/1998,766.73,753.21,767.04,753.21,,1.79%
04/09/1998,753.21,745.95,753.21,742.53,,0.97%
04/08/1998,745.95,751.28,751.28,741.93,,-0.71%
04/07/1998,751.28,761.02,761.07,749.45,,-1.28%
04/06/1998,761.02,747.25,765.84,746.83,,1.84%
04/03/1998,747.25,729.68,747.25,729.68,,2.41%
04/02/1998,729.68,731.28,739.88,729.08,,-0.22%
04/01/1998,731.28,725.23,736.12,723.69,,0.83%
03/31/1998,725.23,727.69,730.6,720.29,,-0.34%
03/30/1998,727.69,733.43,735.12,724.62,,-0.78%
03/27/1998,733.43,729.39,736.1,726.09,,0.55%
03/26/1998,729.39,740.46,740.46,728.37,,-1.50%
03/25/1998,740.46,733.25,743.01,733.25,,0.98%
03/24/1998,733.25,730.42,737.16,726.12,,0.39%
03/23/1998,730.42,729.69,733.15,727.7,,0.10%
03/20/1998,729.69,725.44,733.47,724.41,,0.59%
03/19/1998,725.44,726.26,733.72,724.39,,-0.11%
03/18/1998,726.26,729.3,729.3,720.06,,-0.42%
03/17/1998,729.3,721.96,734.66,721.96,,1.02%
03/16/1998,721.96,716.05,722.35,709.65,,0.83%
03/13/1998,716.05,711.91,721.71,711.87,,0.58%
03/12/1998,711.91,707.35,713.72,704.81,,0.64%
03/11/1998,707.35,701.46,708.83,701.46,,0.84%
03/10/1998,701.46,698.38,702.42,694.72,,0.44%
03/09/1998,698.38,689.48,698.68,689.06,,1.29%
03/06/1998,689.48,677.48,689.82,674.6,,1.77%
03/05/1998,677.48,678.75,678.75,665.74,,-0.19%
03/04/1998,678.75,683.62,688.29,676.69,,-0.71%
03/03/1998,683.62,690.99,691.13,683.51,,-1.07%
03/02/1998,690.99,683.35,693.1,681.97,,1.12%
02/27/1998,683.35,683.58,688.89,678.44,,-0.03%
02/26/1998,683.58,681.98,687.5,681.47,,0.23%
02/25/1998,681.98,668.69,682.48,668.69,,1.99%
02/24/1998,668.69,668.64,670.14,665.26,,0.01%
02/23/1998,668.64,666.23,676.23,666.23,,0.36%
02/20/1998,666.23,665.47,668.54,664.59,,0.11%
02/19/1998,665.47,665.46,669.04,663.3,,0.00%
02/18/1998,665.46,666.47,671.01,662.08,,-0.15%
02/17/1998,666.47,655.95,666.47,655.95,,1.60%
02/16/1998,655.95,650.7,655.95,648.62,,0.81%
02/13/1998,650.7,646.72,653.5,646.72,,0.62%
02/12/1998,646.72,651.78,652.27,646.32,,-0.78%
02/11/1998,651.78,647.48,654.6,647.48,,0.66%
02/10/1998,647.48,646.81,651.67,645.45,,0.10%
02/09/1998,646.81,645.05,650.41,645.05,,0.27%
02/06/1998,645.05,639.5,645.59,638.99,,0.87%
02/05/1998,639.5,632.71,644.15,632.71,,1.07%
02/04/1998,632.71,633.76,637.76,630.74,,-0.17%
02/03/1998,633.76,638.7,638.87,633.18,,-0.77%
02/02/1998,638.7,627.14,643.08,627.14,,1.84%
01/30/1998,627.14,629.32,632.35,622.99,,-0.35%
01/29/1998,629.32,624.77,632.82,621.8,,0.73%
01/28/1998,624.77,621.58,632.28,621.58,,0.51%
01/27/1998,621.58,607.92,621.79,606.41,,2.25%
01/26/1998,607.92,601.23,608.92,600.71,,1.11%
01/23/1998,601.23,602.2,604.92,599.82,,-0.16%
01/22/1998,602.2,608.65,608.65,598.76,,-1.06%
01/21/1998,608.65,605.15,610.06,603.66,,0.58%
01/20/1998,605.15,604.1,609.76,602.13,,0.17%
01/19/1998,604.1,598.17,606.44,598.17,,0.99%
01/16/1998,598.17,590.64,598.17,588.55,,1.27%
01/15/1998,590.64,584.77,591.91,584.77,,1.00%
01/14/1998,584.77,570.49,588.39,570.49,,2.50%
01/13/1998,570.49,569.97,582.28,569.8,,0.09%
01/12/1998,569.97,595.66,595.66,564.08,,-4.31%
01/09/1998,595.66,609.44,609.44,595.29,,-2.26%
01/08/1998,609.44,613.02,619.1,605.5,,-0.58%
01/07/1998,613.02,623.08,625.82,612.28,,-1.61%
01/05/1998,623.08,604.82,624.12,604.82,,3.02%
01/02/1998,604.82,599.71,607.17,599.71,,0.85%
12/30/1997,599.71,593,603.29,593,,1.13%
12/29/1997,593,567.25,593,567.25,,4.54%
12/23/1997,567.25,575.34,575.52,564.56,,-1.41%
12/22/1997,575.34,573.61,578.89,570.52,,0.30%
12/19/1997,573.61,597.88,597.88,573.14,,-4.06%
12/18/1997,597.88,602.61,603.7,594.83,,-0.78%
12/17/1997,602.61,599.52,609.02,599.52,,0.52%
12/16/1997,599.52,583.58,601.02,583.58,,2.73%
12/15/1997,583.58,583.59,587.87,581.24,,0.00%
12/12/1997,583.59,588.27,594.24,582.28,,-0.80%
12/11/1997,588.27,607.51,607.51,585.32,,-3.17%
12/10/1997,607.51,619.21,619.21,607.24,,-1.89%
12/09/1997,619.21,625.09,627.74,619.03,,-0.94%
12/08/1997,625.09,619.55,628.71,619.55,,0.89%
12/05/1997,619.55,624.22,626.96,615.01,,-0.75%
12/04/1997,624.22,610.57,624.62,610.57,,2.24%
12/03/1997,610.57,620.43,620.43,607.1,,-1.59%
12/02/1997,620.43,624.43,627.05,620.19,,-0.64%
12/01/1997,624.43,609.1,624.43,609.1,,2.52%
11/28/1997,609.1,603.2,610.25,602.18,,0.98%
11/27/1997,603.2,601.54,606.55,597.81,,0.28%
11/26/1997,601.54,595.96,607.61,595.96,,0.94%
11/25/1997,595.96,598.05,602.27,595.38,,-0.94%
11/24/1997,601.64,614.34,614.34,599.34,,-2.07%
11/21/1997,614.34,601.24,616.84,601.24,,2.16%
11/20/1997,601.38,585.83,602.79,585.83,,2.65%
11/19/1997,585.83,581.41,586.11,577.7,,0.40%
11/18/1997,583.51,576.13,584.63,573.1,,1.28%
11/17/1997,576.13,560.03,576.65,560.03,,2.87%
11/14/1997,560.03,568.05,575.35,559.29,,-1.41%
11/13/1997,568.05,567.24,577.29,567.24,,-1.58%
11/12/1997,577.14,573.15,577.14,563.48,,0.39%
11/11/1997,574.89,580.04,580.63,574.89,,-0.89%
11/10/1997,580.04,575.96,584.75,575.96,,0.71%
11/07/1997,575.96,590.49,590.49,569.02,,-2.46%
11/06/1997,590.49,596.19,596.64,587.98,,-0.96%
11/05/1997,596.19,588.71,599.73,588.71,,1.27%
11/04/1997,588.71,592.82,595.33,587.47,,-0.69%
11/03/1997,592.82,575.5,593.35,575.5,,3.01%
10/31/1997,575.5,574.83,581.79,574.07,,0.22%
10/30/1997,574.26,584.05,592.07,566.6,,-3.01%
10/29/1997,592.07,557.26,592.07,554.4,,6.79%
10/28/1997,554.4,576.98,576.98,510.56,,-3.91%
10/27/1997,576.98,605.44,605.44,575.9,,-4.70%
10/24/1997,605.44,612.74,620.95,605.28,,-0.94%
10/23/1997,611.17,629,629,603.17,,-2.83%
10/22/1997,629,633.43,642.05,627.41,,-0.70%
10/21/1997,633.43,623.55,634.24,623.55,,1.58%
10/20/1997,623.55,627.97,628.05,619.03,,-0.70%
10/17/1997,627.97,639.03,641.34,624.11,,-2.08%
10/16/1997,641.34,643.69,644.22,635.03,,-0.37%
10/15/1997,643.69,646.71,647.6,639.89,,-0.60%
10/14/1997,647.6,645.57,649.72,642.83,,0.31%
10/13/1997,645.57,642.91,652.89,642.91,,0.41%
10/10/1997,642.91,650.65,650.65,636.06,,-1.05%
10/09/1997,649.76,656.57,660.22,637.75,,-1.04%
10/08/1997,656.57,659.5,670.53,649.94,,-0.44%
10/07/1997,659.5,653.82,660.44,653.82,,0.87%
10/06/1997,653.82,657.75,659.01,651.24,,-0.60%
10/03/1997,657.75,655.31,658.77,651.95,,0.37%
10/02/1997,655.31,659.79,663.47,654.54,,-0.57%
10/01/1997,659.06,653.97,660.56,651.66,,0.95%
09/30/1997,652.86,650.12,657.43,650.12,,0.42%
09/29/1997,650.12,654.07,654.35,647.18,,-0.36%
09/26/1997,652.46,642.02,652.46,637.27,,1.63%
09/25/1997,642.02,648.98,649.77,640.13,,-1.19%
09/24/1997,649.77,644.35,651.05,643.74,,0.84%
09/23/1997,644.35,642.43,647.86,641.96,,0.04%
09/22/1997,644.1,628.53,644.23,628.53,,2.48%
09/19/1997,628.53,635.99,638.56,628.53,,-1.17%
09/18/1997,635.99,628.82,635.99,626.47,,1.11%
09/17/1997,629,625.89,633.89,625.89,,0.50%
09/16/1997,625.89,622.41,627.74,617.47,,0.56%
09/15/1997,622.41,613.33,622.41,613.33,,1.48%
09/12/1997,613.33,616.55,623.21,611.86,,-0.66%
09/11/1997,617.42,627.12,628.29,614.13,,-1.73%
09/10/1997,628.29,632.17,637.85,625.02,,-0.74%
09/09/1997,633,627.35,633.15,625.61,,0.90%
09/08/1997,627.35,616.61,627.35,614.84,,1.74%
09/05/1997,616.61,619.74,624.43,615.49,,-0.79%
09/04/1997,621.51,625.65,625.65,614.07,,-0.18%
09/03/1997,622.6,630.3,637.77,621.41,,-1.22%
09/02/1997,630.3,615.41,630.3,615.41,,2.42%
09/01/1997,615.41,605.39,615.66,605.17,,1.69%
08/29/1997,605.17,611.82,611.82,603.2,,-1.09%
08/28/1997,611.82,619.01,625.9,608.04,,-1.16%
08/27/1997,619.01,619.4,625.48,614.95,,-0.06%
08/26/1997,619.4,624.65,625.74,610.95,,-0.84%
08/25/1997,624.65,619.07,632.29,619.07,,-0.72%
08/22/1997,629.15,645.14,645.14,621.76,,-2.48%
08/21/1997,645.14,653.73,657.15,644.2,,-1.22%
08/20/1997,653.14,647.99,657.24,647.99,,0.79%
08/19/1997,647.99,633.93,648.2,633.93,,2.22%
08/18/1997,633.93,638.31,638.31,623,,-0.69%
08/15/1997,638.31,651.1,653.01,632.95,,-1.96%
08/14/1997,651.1,654.73,655.78,646.5,,-0.01%
08/13/1997,651.16,666.48,667.66,651.16,,-2.47%
08/12/1997,667.66,664.35,670.74,664.35,,0.50%
08/11/1997,664.35,661.15,670.42,655.11,,0.48%
08/08/1997,661.15,673.14,674.04,656.88,,-1.78%
08/07/1997,673.14,663.02,675.02,663.02,,1.53%
08/06/1997,663.02,650.46,663.12,650.46,,2.10%
08/05/1997,649.37,644,649.88,644,,0.83%
08/04/1997,644,647.52,648.87,641.91,,-0.54%
08/01/1997,647.52,647.06,651.57,644.22,,0.07%
07/31/1997,647.06,657.14,658.42,646.97,,-1.53%
07/30/1997,657.14,645.68,657.6,645.68,,1.77%
07/29/1997,645.68,650.66,650.66,640.32,,-0.74%
07/28/1997,650.49,652.33,654.76,649.39,,-0.28%
07/25/1997,652.33,649.84,660.37,649.42,,0.38%
07/24/1997,649.84,651.28,667.67,649.4,,-0.22%
07/23/1997,651.28,645.24,659.39,645.24,,0.94%
07/22/1997,645.24,631.26,645.59,631.26,,2.19%
07/21/1997,631.39,637.88,638,625.58,,-0.99%
07/18/1997,637.72,648.88,650.1,632.44,,-1.72%
07/17/1997,648.88,656.44,663.94,646.14,,-1.04%
07/16/1997,655.67,645.33,659.16,644.38,,1.75%
07/15/1997,644.38,647.95,647.95,641.96,,-0.55%
07/14/1997,647.95,640.81,649.38,640.81,,1.11%
07/11/1997,640.81,631.29,641.1,631.29,,1.51%
07/10/1997,631.29,639.8,639.8,629.5,,-1.33%
07/09/1997,639.8,634.65,644.33,634.65,,0.81%
07/08/1997,634.65,632.33,636.98,629.98,,0.37%
07/07/1997,632.33,622.09,632.67,620.47,,1.65%
07/04/1997,622.09,616.8,624.14,616.8,,0.86%
07/03/1997,616.8,607.57,619.21,607.57,,1.52%
07/02/1997,607.57,605.5,607.69,603.46,,0.34%
07/01/1997,605.5,601.85,605.5,600.38,,0.61%
06/30/1997,601.85,606.48,606.89,600.41,,-0.76%
06/27/1997,606.48,603.77,608.39,603.29,,0.45%
06/26/1997,603.77,602.12,604.91,600.34,,0.27%
06/25/1997,602.12,593.16,602.37,593.16,,1.51%
06/24/1997,593.16,589.85,593.55,586.35,,0.56%
06/23/1997,589.85,584.89,590.6,584.61,,0.90%
06/19/1997,584.61,577.68,586.05,574.91,,1.20%
06/18/1997,577.68,581.62,582.33,576.21,,-0.68%
06/17/1997,581.62,584.48,586.7,578.22,,-0.56%
06/16/1997,584.89,582.61,587.07,581.42,,0.39%
06/13/1997,582.61,576.79,583.36,576.79,,1.01%
06/12/1997,576.79,575.21,577.36,570.39,,0.27%
06/11/1997,575.21,575.11,578.88,573,,0.02%
06/10/1997,575.11,571.07,575.33,564.72,,0.71%
06/09/1997,571.07,576.13,578.86,569.88,,-0.04%
06/06/1997,571.31,564.86,572.19,564.86,,1.14%
06/05/1997,564.86,565.79,565.79,560.98,,-0.16%
06/04/1997,565.79,565.37,567.09,563.59,,0.07%
06/03/1997,565.37,562.96,566.76,561.52,,0.61%
06/02/1997,561.96,553.95,565.65,553.95,,1.45%
05/30/1997,553.95,557.96,559.21,546.7,,-0.72%
05/29/1997,557.96,563.63,563.63,557.25,,-1.01%
05/28/1997,563.63,566.37,569.91,561.99,,-0.48%
05/27/1997,566.37,573.03,574.5,565.68,,-1.16%
05/26/1997,573.03,570.13,576.59,570.13,,0.51%
05/23/1997,570.13,561.87,571.24,561.87,,1.47%
05/22/1997,561.87,561.73,563.27,560.92,,0.02%
